type,id,lat,lon,highway,traffic_signals,traffic_signals_direction,red_turn_right_bicycle,ref,traffic_signals_sound
node,25965504,49.8686355,10.9105394
node,300398935,49.8899826,10.9218859
node,306259040,49.8879883,10.922055
node,306271384,49.8736044,10.8889732
node,393759847,49.8717121,10.8823894
node,393759852,49.8716934,10.8827741
node,393759856,49.8719924,10.8829003
node,417334771,49.8896463,10.9220614
node,426429333,49.8803136,10.9240138
node,460423637,49.8923448,10.8890263
node,480638791,49.8720516,10.8824933
node,521565528,49.896845,10.8955823
node,544100096,49.9015029,10.8830041
node,612413216,49.895649,10.8847523
node,655924828,49.8898052,10.9223057
node,734874598,49.8957929,10.9014977
node,794495673,49.8897413,10.8912584
node,803314501,49.9026735,10.8995662
node,916488962,49.894957,10.8849708
node,963196277,49.9037183,10.8614329
node,1368751832,49.8981472,10.8878131
node,1371875726,49.9026524,10.8989527
node,1453512435,49.9046056,10.8566289
node,1459233561,49.8899382,10.8855662
node,1474883515,49.8804074,10.8579884
node,1483765179,49.8953978,10.8847924
node,1484594102,49.8948961,10.8851846
node,1485598858,49.8804432,10.918659
node,1543977475,49.8768194,10.8844826
node,1603075144,49.8908676,10.8996597
node,1612817635,49.9060812,10.9125817
node,1612817670,49.907337,10.9173726
node,1612817688,49.9074299,10.91786
node,1612891911,49.9077174,10.9193153
node,1613918261,49.9104619,10.9100654
node,1619141435,49.9047016,10.9071201
node,1621213769,49.9024037,10.9096041
node,1648881795,49.8968492,10.8985075
node,1654354846,49.9027943,10.8904125
node,1705461471,49.8803019,10.9182626
node,2039713451,49.8897662,10.9123959
node,2510323917,49.8836481,10.9029574
node,2617022288,49.8805058,10.9180286
node,2750375375,49.9092866,10.9043048
node,2831998709,49.8836903,10.9123291
node,2973188304,49.8683425,10.91056
node,3327958857,49.8958917,10.9013947
node,3327958860,49.8965494,10.902808
node,3328678912,49.898742,10.9090454
node,3375242425,49.8751865,10.8867578
node,4158796799,49.8897868,10.921695
node,4493632361,49.9012894,10.883158
node,4493632362,49.9016573,10.8823268
node,4493632363,49.9014408,10.8823637
node,4493635352,49.9001939,10.8981824
node,4493635353,49.9002252,10.898629
node,4493635354,49.9005177,10.8983057
node,4493635356,49.8967299,10.8942999
node,4493635357,49.8968857,10.8945269
node,4493635358,49.8970508,10.8943608
node,4493635359,49.8969269,10.8941464
node,4493635364,49.898502,10.8955431
node,4493635365,49.8985467,10.8956126
node,4494727066,49.9093832,10.8889338
node,4494727067,49.9096711,10.8884745
node,4494727068,49.9094139,10.8885965
node,4494727069,49.9088935,10.887435
node,4494727070,49.9088806,10.887887
node,4494727071,49.9086724,10.8871716
node,4498780801,49.8694706,10.8707881
node,4498780802,49.8692003,10.8706006
node,4498780803,49.8694466,10.8711048
node,4498780804,49.8804603,10.8580317
node,4498783725,49.8793672,10.8836584
node,4498783726,49.8794473,10.8836156
node,4498792242,49.8918481,10.8979627
node,4498792243,49.8920218,10.8982403
node,4498792244,49.8918574,10.8982056
node,4498792245,49.8920419,10.8979581
node,4498792249,49.8917037,10.8925667
node,4498792250,49.8918572,10.8928139
node,4498792251,49.8920492,10.8926734
node,4498792252,49.8914673,10.8954334
node,4499928014,49.9015495,10.9203638
node,4499928015,49.9015174,10.9197675
node,4499928016,49.9016708,10.9199845
node,4499928017,49.9013664,10.9201412
node,4499928026,49.8999813,10.9197915
node,4499928027,49.9001093,10.9203276
node,4499928028,49.8998647,10.920143
node,4499928029,49.9002238,10.9199775
node,4499928038,49.8945911,10.9218035
node,4499928039,49.8944642,10.9212383
node,4499928040,49.894662,10.9213728
node,4499928041,49.8944061,10.9216534
node,4499928046,49.88757,10.9218681
node,4499928047,49.8877913,10.9218877
node,4499928048,49.8876798,10.9222091
node,4499928052,49.8821252,10.9224442
node,4499928053,49.8822141,10.9224263
node,4499928058,49.8825074,10.9225614
node,4499928059,49.88219,10.922826
node,4499928062,49.8802494,10.924044
node,4499928063,49.8805202,10.9238267
node,4499928064,49.8805182,10.9239865
node,4499928065,49.8803644,10.9244984
node,4499928066,49.8783224,10.9289454
node,4499928067,49.8780158,10.9285389
node,4499928068,49.8782463,10.9284326
node,4499928069,49.8780955,10.9289699
node,4499988694,49.8999062,10.8716705
node,4499988695,49.8999931,10.8711807
node,4499988696,49.9002513,10.8711182
node,4499988697,49.9002191,10.8715782
node,4499988698,49.9047708,10.8558691
node,4499988699,49.9044894,10.8562934
node,4499988700,49.9047717,10.856249
node,4499997289,49.8984183,10.8891316
node,4499997290,49.8985244,10.8892952
node,4499997291,49.8983572,10.8878602
node,4499997292,49.8981634,10.8880602
node,4501757534,49.9100919,10.8830199
node,4501757535,49.9098888,10.8829138
node,4501757536,49.9101577,10.8826699
node,4501841415,49.907545,10.9197441
node,4501841416,49.9075203,10.9191954
node,4501841417,49.9073584,10.919603
node,4501841428,49.9093348,10.9109209
node,4501841429,49.9093936,10.9108992
node,4503639205,49.8843899,10.9147109
node,4503639206,49.8846218,10.9144461
node,4503639207,49.8843529,10.9143721
node,4503639208,49.8846525,10.9147977
node,4503639215,49.8834455,10.9127193
node,4503639216,49.8834108,10.9122896
node,4503639217,49.883711,10.9127444
node,4503639220,49.8849224,10.9108286
node,4503639221,49.8848623,10.9109292
node,4503699773,49.8656272,10.9089607
node,4503699774,49.8656901,10.9088877
node,4503737880,49.903659,10.8611301
node,4503737881,49.9038256,10.8609527
node,4503752791,49.8835932,10.9031828
node,4503752792,49.8837466,10.9032306
node,4503752794,49.8834017,10.9029204
node,4506786949,49.8953308,10.884474
node,4506786950,49.8955559,10.8844512
node,4506786951,49.8965843,10.8860271
node,4506786952,49.8967262,10.8857593
node,4506786953,49.8965685,10.8857869
node,4506786954,49.8967394,10.8860063
node,4506867094,49.8892559,10.8836929
node,4506867095,49.8892891,10.8837563
node,4506867096,49.8889272,10.8830136
node,4506867097,49.8889527,10.8830667
node,4506870519,49.8903541,10.8859947
node,4506870520,49.8901441,10.8862377
node,4506870521,49.8901405,10.8858774
node,4506870522,49.8899957,10.8853164
node,4508731693,49.9042999,10.8932893
node,4508731694,49.9042486,10.8937382
node,4508731695,49.9045162,10.8934566
node,4508731696,49.9044691,10.8937939
node,4508731704,49.9030749,10.8908518
node,4508731705,49.9030721,10.8905625
node,4508731706,49.9028353,10.8906982
node,4508731707,49.9019345,10.888266
node,4508731708,49.9021546,10.8883766
node,4508731709,49.9020259,10.8887604
node,4508731710,49.9017981,10.8886657
node,4508731711,49.9079286,10.8845309
node,4508731712,49.9079991,10.8842362
node,4508731713,49.9078061,10.8840913
node,4508731714,49.907662,10.884476
node,4511607000,49.9045389,10.8936939
node,4511610397,49.9045383,10.8571874
node,4511610398,49.9045249,10.8573478
node,4511610399,49.9062762,10.906294
node,4511610400,49.9062035,10.9063506
node,4511610401,49.9058655,10.9042097
node,4511610402,49.9059105,10.9041685
node,4511610403,49.9068416,10.8995287
node,4511610404,49.9068845,10.8996214
node,4514843803,49.8958267,10.896414
node,4514843804,49.895844,10.8964951
node,4514843805,49.8940424,10.9003446
node,4514843806,49.8941056,10.90036
node,4514843807,49.8905125,10.9068753
node,4514843808,49.8904408,10.9068189
node,4514843809,49.8874563,10.894581
node,4514843810,49.8874855,10.894567
node,4514847895,49.8965583,10.9032217
node,4514847896,49.8967939,10.903276
node,4514847897,49.8967867,10.9028679
node,4514847898,49.8957033,10.9011138
node,4514847899,49.895934,10.9010551
node,4514847900,49.8957494,10.9014553
node,4514847910,49.8927146,10.8997335
node,4514847911,49.8927022,10.8993292
node,4514847912,49.8929492,10.8997237
node,4514847913,49.8929973,10.8993713
node,4514853872,49.9022239,10.9311683
node,4514853873,49.9020461,10.9309383
node,4514853874,49.9021629,10.930522
node,4514853875,49.9022916,10.9307233
node,4514853882,49.9012805,10.9250245
node,4514853883,49.9012322,10.9246566
node,4514853884,49.9015312,10.9251324
node,4514853885,49.9015481,10.9247575
node,4514853886,49.8996774,10.9171067
node,4514853887,49.9000349,10.9170496
node,4514853888,49.8997987,10.9167316
node,4514855489,49.8999574,10.9173696
node,4514855496,49.8997337,10.9139781
node,4514855497,49.8996114,10.9143736
node,4514855498,49.8994204,10.9137428
node,4514855508,49.8988901,10.9110887
node,4514855509,49.8991423,10.9112343
node,4514855510,49.8993014,10.9107888
node,4514855511,49.8990348,10.9106034
node,4514855512,49.8985224,10.9088995
node,4514855513,49.8986381,10.9085706
node,4514855514,49.8988566,10.9087474
node,4515518112,49.8966695,10.8987044
node,4515518113,49.8968282,10.8991327
node,4515518114,49.8969592,10.8990589
node,4515518116,49.8969049,10.8959886
node,4515518117,49.8970009,10.8958664
node,4518446449,49.8898388,10.891334
node,4518446450,49.8898767,10.8911051
node,4518446451,49.8897409,10.8910323
node,4542391483,49.9105099,10.9103709
node,4542391484,49.9105545,10.909983
node,4542391485,49.9108676,10.9104217
node,4542399231,49.9010687,10.9131753
node,4542399232,49.9011537,10.9129112
node,4542399233,49.9013119,10.9130892
node,4542399234,49.9011936,10.9133012
node,4542399235,49.9002626,10.9101413
node,4542399236,49.9003311,10.9098914
node,4542399237,49.9004637,10.9100084
node,4542399238,49.9004283,10.9102486
node,4542399247,49.8998119,10.9080156
node,4542399248,49.8999798,10.9080955
node,4542399249,49.8997308,10.9082595
node,4542399250,49.8999017,10.9083416
node,4542797662,49.8947126,10.8934516
node,4542797663,49.8945264,10.8935763
node,4542797664,49.8947455,10.8936629
node,4542797665,49.8945489,10.8937661
node,4551119191,49.8920924,10.9081109
node,4551119192,49.892418,10.9080645
node,4551119193,49.8924601,10.9084599
node,4551119194,49.8921441,10.9084755
node,4551119195,49.8898139,10.9115055
node,4551119196,49.8900127,10.911278
node,4553310150,49.8950562,10.8852982
node,4553473211,49.883597,10.9027337
node,4588578403,49.8858845,10.9025577
node,4588578404,49.8858827,10.9028043
node,4588578405,49.885646,10.9025685
node,4609648755,49.8765631,10.8845289
node,4609648756,49.8765806,10.8849857
node,4609648768,49.8738408,10.8885732
node,4609648769,49.8738189,10.8890083
node,4609648770,49.8736163,10.8885983
node,4610021421,49.9024803,10.8994263
node,4610021422,49.9028049,10.899236
node,4610021427,49.8978588,10.9017846
node,4610021428,49.8979805,10.9013647
node,4610021429,49.8981003,10.9014573
node,4610021430,49.8915232,10.8950583
node,4610021431,49.8909043,10.8991698
node,4610021434,49.891007,10.8992965
node,4610021436,49.9002473,10.8756817
node,4610021439,49.9004422,10.8759621
node,4610021440,49.9005078,10.875511
node,4610021441,49.9003737,10.8753092
node,4610021442,49.9056904,10.8858623
node,4610021443,49.9059305,10.8854326
node,4610021444,49.9061723,10.885535
node,4705420807,49.880582,10.9184093
node,4719833216,49.9018014,10.8965772
node,4719833217,49.9019561,10.8970197
node,4719833218,49.9016933,10.8969605
node,4719833219,49.9019759,10.8966139
node,4726413254,49.9082373,10.9017382
node,4726413255,49.9080629,10.9020548
node,4726413256,49.9080389,10.9017565
node,4726413257,49.9082669,10.9021065
node,4726416047,49.9041249,10.9050822
node,4726416048,49.9040735,10.9053397
node,4726416049,49.9043066,10.905217
node,4726416050,49.9042357,10.9054731
node,4741608776,49.9074894,10.9175429
node,4741608777,49.9058544,10.9121768
node,4741608778,49.9059549,10.9121523
node,4741608779,49.9058914,10.9123821
node,4741608780,49.9061724,10.9122994
node,4748196921,49.905807,10.8961712
node,4748196922,49.9055961,10.8961212
node,4748196923,49.9055413,10.8964123
node,4748196924,49.9057397,10.8964381
node,4748205035,49.9097592,10.9071216
node,4748205036,49.909807,10.9067673
node,4748205037,49.9096004,10.906662
node,4748205040,49.9090756,10.9040812
node,4748205041,49.9089719,10.9044307
node,4748205042,49.9091428,10.9046002
node,4748247027,49.9046121,10.9074176
node,4748247028,49.9047939,10.9075358
node,4748247029,49.9048887,10.9072469
node,4748249930,49.889919,10.9111914
node,4748249931,49.8900379,10.9119152
node,4748249934,49.8898662,10.9124023
node,4748249935,49.88975,10.912275
node,4748560001,49.8929781,10.8930061
node,4748560002,49.8930666,10.8928573
node,4748560003,49.8931063,10.8930512
node,4990445896,49.8886207,10.88241
node,4990445897,49.8886382,10.8824386
node,5192883946,49.901579,10.885882
node,5192883947,49.9015994,10.8864222
node,5192883948,49.9017025,10.8860814
node,5201885994,49.8936912,10.9002671
node,5201885995,49.8937978,10.9004161
node,5284269552,49.8914663,10.8951228
node,6046633559,49.907255,10.9176617
node,6147873196,49.8622653,10.8527896
node,6147873197,49.8623416,10.8529979
node,6620421231,49.8671207,10.909283
node,6780904632,49.9025336,10.9094274
node,6780904633,49.9025875,10.9096503
node,6780904634,49.902515,10.9095522
node,7027714340,49.8969485,10.8916409
node,7027714341,49.8970725,10.8915054
node,7739484390,49.9008141,10.8793298
node,7739484391,49.9009775,10.8794511
node,7739484392,49.9010681,10.8789321
node,7739484393,49.900866,10.8787589
node,7877804199,49.8957714,10.8963549
node,8120263613,49.8880082,10.921856
node,8962663809,49.9039144,10.8773605
node,8962663810,49.9035047,10.8782654
node,8968002396,49.9056721,10.8960572
node,9022991949,49.8875458,10.8943366
node,11043683091,49.8752608,10.8870536
node,11043683092,49.8753737,10.8866643
node,11043689212,49.8714807,10.8902169
node,11043689213,49.8718887,10.889863
node,11043689214,49.8717383,10.8904082
node,11845037978,49.8671696,10.908966
